disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
2356,,,,,11549.67,11549.67,,2023-10-30T00:00:00.000Z,,,387620d4e5161e01808bbd24fd10c090c5b074f1,2023-10-30T04:22:46.792Z,312a6a7a-7c7e-48bc-ae1f-656f6433566c
2357,,,,,880498.85,880498.85,,2023-10-30T00:00:00.000Z,,,79625a4e1f72aa405103729dc88c34d915306996,2023-10-30T04:22:46.792Z,d3e8d5dc-4f73-4d3a-8e66-dbc4e333bbdc
2358,,,,,2295294.63,2295294.63,,2023-10-30T00:00:00.000Z,,,0721cf9792d6826a28d670d9b12fc6e8e2c7cdc1,2023-10-30T04:22:46.792Z,455d171e-3d45-4a9f-91dc-f9eba4bf58b4
1492,8691,33051507.87,23148436.23,9903071.64,40676530.89,24147326.33,16345973,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,5339719,7e0143836e4f0650c1c4ed7935739c293d81c0d7,2023-10-30T05:22:57.890Z,2ea12c8b-c21a-4b56-a3e4-b71e0f2d31ce
2359,,,,,673337.53,673337.53,,2023-10-30T00:00:00.000Z,,,a5a97c382337469bb1b2685b43977161f866176e,2023-10-30T04:22:46.792Z,a2f889ab-df87-4431-968a-b09a16fb15c9
2360,,,,,695210.91,695210.91,,2023-10-30T00:00:00.000Z,,,273ee024d9f62095776e75edafe934c37bde5468,2023-10-30T04:22:46.792Z,a94d1e69-18ce-4ef9-a66d-e82899aed210
2361,,,,,350001.76,350001.76,,2023-10-30T00:00:00.000Z,,,87f940e6ad694e7aaee06e57f0fd6f515f4c39c0,2023-10-30T04:22:46.792Z,9b715f56-59a3-4102-abdb-509250198690
2263,,,,,,,,,,,cd1aaf661b9da05822bc989d114726fc125c2435,2023-03-18T13:22:12.883Z,cf8368f0-da4f-430a-b6d0-db81406891cd
2264,,,,,,,,,,,39c41c691d670e227076325b2ba246e7cc395419,2023-03-18T13:22:12.883Z,e47b63dc-faf3-44d7-828f-dc9951bc1cb6
2362,,,,,828614.56,828614.56,,2023-10-30T00:00:00.000Z,,,e9a396d09e07f88c9b63cc7f032e0a6520ba7801,2023-10-30T04:22:46.792Z,8060190b-2d3d-4185-9820-ed9b59da6801
2363,,,,,5060820.9,5060820.9,,2023-10-30T00:00:00.000Z,,,b70ad019bc1918e21672ffd351ed553a0e205e20,2023-10-30T04:22:46.792Z,5bb73a8a-ce3d-4013-9bf1-14e4ddbb12ff
2267,,,,,,,,,,,057045d788f6f57d85425b81cd44175f11a81f74,2023-03-18T13:22:12.883Z,cb84de87-e81e-458c-a051-030799b38aeb
2367,,,,,2670288.12,2670288.12,,2023-10-30T00:00:00.000Z,,,cd9b0b11cd940d9fa26aea086d15fc28ed8df5b2,2023-10-30T04:22:46.792Z,e4ed95ff-b091-4295-99f3-5acf3d61b9a4
2268,,,,,,,,,,,1cb5be480be33da84f0fbae70bdb01b869905985,2023-03-18T13:22:12.883Z,5693b476-43fd-4bf7-bb9b-fbb66c704dfd
2368,,,,,1121445.74,1121445.74,,2023-10-30T00:00:00.000Z,,,9b5aa26c37f5192b802ea44d4ce12a135ef640c2,2023-10-30T04:22:46.792Z,84ef733a-d22d-478c-9c82-6ed62d855940
2369,,,,,293179.37,293179.37,,2023-10-30T00:00:00.000Z,,,0ddef90b8acbaa78435caea8d54026b6431f1f94,2023-10-30T04:22:46.792Z,32b3b5af-8791-4a19-97bc-21a8b5c1e30f
2271,,,,,,,,,,,ad284655e7940c9e8c64c62e2445332bfbfe1d3a,2023-03-18T13:22:12.883Z,cee07186-b342-4f2e-9447-c49f9b185579
2370,,,,,334733.96,334733.96,,2023-10-30T00:00:00.000Z,,,68b48cdc2f6d2fb7b9a36d23412919e5a7f2c66e,2023-10-30T04:22:46.792Z,21e2d4ae-7698-4b55-a27e-f6a80a4a1b04
2273,,,,,,,,,,,717abe7040807ce52ce227f44cbf5bcdb5a98234,2023-03-18T13:22:12.883Z,f16827de-1628-4688-9057-b0288aa5b4d6
2372,,,,,1707296.8,1707296.8,,2023-10-30T00:00:00.000Z,,,101a81433457c7363e530cbfca4aa43e272e8964,2023-10-30T04:22:46.792Z,79bfc7c4-9ec8-4190-a0df-9f1ea5b9b4d1
2373,,,,,2722101.81,2722101.81,,2023-10-30T00:00:00.000Z,,,8a106343e91c0a9b2e687506971e7b9cd9cb1ac2,2023-10-30T04:22:46.792Z,901ffafa-dc42-419f-8613-9d0647b13cdf
2276,,,,,,,,,,,37a52818cb7df943948f4aac4b839d8f199cfd87,2023-03-18T13:22:12.883Z,b081ea25-c9f7-49b3-9ff0-88ff75e1594f
2277,,,,,,,,,,,afffbfebcdbb788174ef1a4b6beb01ae485ac989,2023-03-18T13:22:12.883Z,be667f58-e30f-42bd-ac14-fb7424292fae
2278,,,,,,,,,,,699ff5f1fca87231de7d2a5dd2c86be13d559848,2023-03-18T13:22:12.883Z,78e3a595-8361-4a6b-8f72-3a86b5f04bff
2279,,,,,,,,,,,3a48e73c208d35c49f97b473e69954e1b2504d21,2023-03-18T13:22:12.883Z,70aeeed0-4f65-47e1-93f4-ec355c6e8090
2280,,,,,,,,,,,822f4915f775f0bbf1f1682d86e7a3944ce93c65,2023-03-18T13:22:12.883Z,99af4017-9e39-4485-8bd1-4e731f8d9d32
2281,,,,,,,,,,,17b3bf6a314e97e7e4e7cbd4d7bc77fc06693635,2023-03-18T13:22:12.883Z,79e6b1c3-fa29-48b0-89aa-ed6669c5e8e2
2374,,,,,1186851.58,1186851.58,,2023-10-30T00:00:00.000Z,,,f11d7c0c70007dd9024357f4a150f7584b69a62e,2023-10-30T04:22:46.792Z,cc667298-69bf-4a9b-842c-c1a461737fad
2283,,,,,,,,,,,60207568d9f72c18c4544c9267d8e16be56685f2,2023-03-18T13:22:12.883Z,71a81e6c-f746-4616-9df4-aab89ce221a5
2284,,,,,,,,,,,ab18231dba90d058ce8d6783e4a2f6de9cef1272,2023-03-18T13:22:12.883Z,f1a6f21f-40d1-4f6f-9ac0-ef4059dbe19b
2285,,,,,,,,,,,3ce51cca465f4ad7466d9516b81fc2b24ea23774,2023-03-18T13:22:12.883Z,2e131dd6-31ca-436c-81bb-688ed19a6395
2375,,,,,363262.4,363262.4,,2023-10-30T00:00:00.000Z,,,4936fbcb30938c2c25b9006dd14c36a7838294c4,2023-10-30T04:22:46.792Z,61c33c01-f396-46d0-a4b3-e8410e712051
2376,,,,,536017.54,536017.54,,2023-10-30T00:00:00.000Z,,,ceef01c26a4e27ff58aa92737595249e1007563c,2023-10-30T04:22:46.792Z,39a4262f-cce6-4cac-947c-dcd65a53db8b
1493,701,953918.36,665156.56,288761.8,4964970.09,4178036.2,828371.99,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,71658,8692e4da31342e9565df9d333b49c5cb6f3ad9cf,2023-10-30T05:22:57.890Z,5dd122b7-ebfe-4b6a-aed4-3166f19d0cd9
2289,,,,,,,,,,,b0d52cee180c54b719c66305252f2e318c4bbed7,2023-03-18T13:22:12.883Z,68ee374f-e96e-446e-86a3-cb548aaac9de
2290,,,,,,,,,,,068eebaf767b3a56e914e07eca87e947234fa2da,2023-03-18T13:22:12.883Z,0478c5d6-beb4-4b77-b2ae-cfac6913ad83
2291,,,,,,,,,,,1ce107e73e0a4f6f59f680fe55957d43aea9eb18,2023-03-18T13:22:12.883Z,2ea2700c-01f0-48b4-a584-f1bafb9875f0
1494,344,1459279.09,1015627.62,443651.47,2216218.88,1798695.81,362348.24,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,287623,d089bf4ac2fa51b9fff23f784a3a41a1a4cffe64,2023-10-30T05:22:57.890Z,e73d1175-480f-44e3-a1dc-2b49b108b5ee
1495,1,1756.2,1756.2,,8683492.28,534547.26,8175107.84,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,443191,ff487b1dc229e5a2a25d383f84f2f9b3f2d0e280,2023-10-30T05:22:57.890Z,907dfef3-b089-4db5-8560-69b65d03b28e
1497,267,1009837,635579.11,374257.89,,,,,2023-10-30T00:00:00.000Z,0,ca207c2202d78a942aaa26a28a4188f73aa1cb69,2023-10-30T05:22:57.890Z,62f8f092-3324-4a83-8cca-79f669bc0fff
1498,10588,33842082.4,9327997.51,24514084.89,108149061.65,85290020.19,20414640.46,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,7280835,7770fc7c9cb05f0d386456eb5cfee2a5815c3ca1,2023-10-30T05:22:57.890Z,cd65a63f-c579-4cd3-820f-86671f7faf5c
1499,700,2735259.91,1660130.53,1075129.38,9125551.24,1569833.28,6580370.83,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,507031,d60ba17d45d8a0b12d5fcd99a72e61a2f302e8e3,2023-10-30T05:22:57.890Z,dc465142-fd31-448d-9aaa-50c438d67dd0
1500,5885,21655767.21,15159911.68,6495855.53,15753907.55,1906302.94,13828190.18,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,2546890,342aeacef9f3cb1b499dc1f0bff241e7941238ac,2023-10-30T05:22:57.890Z,54462a9d-ccfa-4abd-b8a5-079deb145466
1501,41875,58083771.07,16977312,41106459.07,7133712.69,1178384.43,5382315.63,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,2274847,a34d06501e1ef5dcc72819a116155f461f364c90,2023-10-30T05:22:57.890Z,b1ad3482-725f-4453-987d-6585fa170c3b
2377,,,,,2761493.04,2761493.04,,2023-10-30T00:00:00.000Z,,,dccc79252620c3d0cd4dbabba948e0ee582205e1,2023-10-30T04:22:46.792Z,c706459e-0bdc-4c91-aa41-5c4e93842f72
2378,,,,,1641186.86,1641186.86,,2023-10-30T00:00:00.000Z,,,5c6fac94b08edd9ea5833b8b440de402180e536a,2023-10-30T04:22:46.792Z,dc111af3-8924-48fe-9ca3-5f925c7fca9c
1502,487,1220484.27,970511.05,249973.22,,,,,2023-10-30T00:00:00.000Z,54661,11b74df93fd42b8ccf5b429a333383896ee21f47,2023-10-30T05:22:57.890Z,6608c8fc-8b92-4ede-9a67-a749dbdd6ef9
1505,3415,8134432.06,7834700.93,299731.13,47773159.64,6230771.35,40506647.12,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,2218157,6888946009847a249e108706f5879a7db8a9787e,2023-10-30T05:22:57.890Z,085d507e-912c-49c9-b6a7-c56232ac34bb
1506,8084,25921601.38,11710373.75,14211227.63,12192558.84,1295562.79,10619079.89,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,1791043,e50bec6ec6a66084b2db3a38f99496f7440306e3,2023-10-30T05:22:57.890Z,9cbb11f5-5078-4d5a-b38a-47cedfb29817
2379,,,,,1008947.13,1008947.13,,2023-10-30T00:00:00.000Z,,,a91d00a8407998fa1b69d0f36690eb09ac961333,2023-10-30T04:22:46.792Z,798a07a3-4417-4c3f-994e-7c8f06bf94f7
1507,507,1238534.8,986202.99,252331.81,11703087.98,933998.65,10773864.15,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,774857,9fd543658f71823ab8abfedbf352f8f476e57a16,2023-10-30T05:22:57.890Z,c12e97de-a80a-402a-ac94-f93aa585747f
1511,1768,8112928.87,6374506.02,1738422.85,13797356.33,859301.52,12678864.48,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,262977,c73a5da8797540292c2d002f3d0e200eeda77e84,2023-10-30T05:22:57.890Z,bd4bf289-9747-4155-a719-bf119dac22b4
2380,,,,,2953040.3,2953040.3,,2023-10-30T00:00:00.000Z,,,67969174ec66148f8354c493dee9a783efdb3877,2023-10-30T04:22:46.792Z,0b1ea0f4-3700-46bb-82fe-f2d981be7b0f
2381,,,,,53686.5,53686.5,,2023-10-30T00:00:00.000Z,,,55615a47043d4e39bcad2dc61cb45d4d93c1cc8e,2023-10-30T04:22:46.792Z,d5f34ca9-20b8-4ae8-be96-014fdfc691fd
2382,,,,,76944.59,76944.59,,2023-10-30T00:00:00.000Z,,,0275ce4769dff65f37ceb01dc603cde0d53e7cb4,2023-10-30T04:22:46.792Z,60573532-f7c6-4796-9f57-423b10bd73d4
2383,,,,,0,,,2023-10-30T00:00:00.000Z,,,86c361ed9ecb678b8a53fb564c72d038c55bebe8,2023-10-30T04:22:46.792Z,549caf17-a28f-4ed9-9afc-bf5e2d6e048d
2311,,,,,,,,,,,3b89d7cce43ff932811a6e0b3211aef13ec02448,2023-03-18T13:22:12.883Z,f859f7c7-c56c-4695-bffc-f12ab39b736c
2312,,,,,,,,,,,d6b13c0c740fa961dd79833f1068c98129927102,2023-03-18T13:22:12.883Z,ee67f6bf-421f-49a2-a232-87db3fe51b95
